group,batch,old_filename,new_filename
group1,16,sid4715-noisy-COSINE-6463-F_array1_69_freqbin5_scaled10.0.wav,batch16_pair9-audio2.wav
group1,16,sid3114-clean-COSINE-3826-M_close_132.wav,batch16_pair10-audio1.wav
group1,16,sid3114-clean-COSINE-3826-M_close_132_freqbin40_scaled1000.0.wav,batch16_pair10-audio2.wav
group1,16,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch16_pair11-audio1.wav
group1,16,sid4715-noisy-COSINE-6463-F_array1_69_freqbin5_scaled1000.0.wav,batch16_pair11-audio2.wav
group1,16,sid2579-noisy-COSINE-3231-F_array1_81_freqbin4_scaled0.5.wav,batch16_pair12-audio1.wav
group1,16,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch16_pair12-audio2.wav
group1,16,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch16_pair13-audio1.wav
group1,16,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch16_pair13-audio2.wav
group1,16,sid4715-noisy-COSINE-6463-F_array1_69_freqbin5_scaled0.5.wav,batch16_pair14-audio1.wav
group1,16,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch16_pair14-audio2.wav
group1,16,sid3629-clean-COSINE-4174-F_close_72_freqbin1_scaled10.0.wav,batch16_pair15-audio1.wav
group1,16,sid3629-clean-COSINE-4174-F_close_72.wav,batch16_pair15-audio2.wav
group1,17,sid1816-anchor-COSINE-2734-M_close_91.wav,batch17_pair0-audio1.wav
group1,17,sid1816-anchor-COSINE-2734-M_close_91_freqbin1_scaled1000.0.wav,batch17_pair0-audio2.wav
group1,17,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch17_pair1-audio1.wav
group1,17,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin2_scaled10.0.wav,batch17_pair1-audio2.wav
group1,17,sid1816-anchor-COSINE-2734-M_close_91_freqbin1_scaled0.5.wav,batch17_pair2-audio1.wav
group1,17,sid1816-anchor-COSINE-2734-M_close_91.wav,batch17_pair2-audio2.wav
group1,17,sid1816-anchor-COSINE-2734-M_close_91.wav,batch17_pair3-audio1.wav
group1,17,sid1816-anchor-COSINE-2734-M_close_91.wav,batch17_pair3-audio2.wav
group1,17,sid5333-noisy-COSINE-7408-M_array1_149_freqbin5_scaled10.0.wav,batch17_pair4-audio1.wav
group1,17,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch17_pair4-audio2.wav
group1,17,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin2_scaled1000.0.wav,batch17_pair5-audio1.wav
group1,17,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch17_pair5-audio2.wav
group1,17,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch17_pair6-audio1.wav
group1,17,sid2579-noisy-COSINE-3231-F_array1_81_freqbin40_scaled10.0.wav,batch17_pair6-audio2.wav
group1,17,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch17_pair7-audio1.wav
group1,17,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch17_pair7-audio2.wav
group1,17,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin2_scaled0.5.wav,batch17_pair8-audio1.wav
group1,17,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch17_pair8-audio2.wav
group1,17,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch17_pair9-audio1.wav
group1,17,sid5333-noisy-COSINE-7408-M_array1_149_freqbin5_scaled0.5.wav,batch17_pair9-audio2.wav
group1,17,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch17_pair10-audio1.wav
group1,17,sid5333-noisy-COSINE-7408-M_array1_149_freqbin5_scaled1000.0.wav,batch17_pair10-audio2.wav
group1,17,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch17_pair11-audio1.wav
group1,17,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch17_pair11-audio2.wav
group1,17,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch17_pair12-audio1.wav
group1,17,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch17_pair12-audio2.wav
group1,17,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch17_pair13-audio1.wav
group1,17,sid2579-noisy-COSINE-3231-F_array1_81_freqbin40_scaled1000.0.wav,batch17_pair13-audio2.wav
group1,17,sid1816-anchor-COSINE-2734-M_close_91.wav,batch17_pair14-audio1.wav
group1,17,sid1816-anchor-COSINE-2734-M_close_91_freqbin1_scaled10.0.wav,batch17_pair14-audio2.wav
group1,17,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch17_pair15-audio1.wav
group1,17,sid2579-noisy-COSINE-3231-F_array1_81_freqbin40_scaled0.5.wav,batch17_pair15-audio2.wav
group2,practice,sid1768-clean-COSINE-2734-M_close_35_freqbin4_scaled10.wav,practice0-audio1.wav
group2,practice,sid1768-clean-COSINE-2734-M_close_35.wav,practice0-audio2.wav
group2,practice,sid0795-clean-COSINE-1399-F_close_178-truncated.wav,practice1-audio1.wav
group2,practice,sid0795-clean-COSINE-1399-F_close_178-truncated_freqbin40_scaled1000.0.wav,practice1-audio2.wav
group2,0,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin6_scaled1000.0.wav,batch0_pair0-audio1.wav
group2,0,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch0_pair0-audio2.wav
group2,0,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin26_scaled1000.0.wav,batch0_pair1-audio1.wav
group2,0,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch0_pair1-audio2.wav
group2,0,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch0_pair2-audio1.wav
group2,0,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch0_pair2-audio2.wav
group2,0,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch0_pair3-audio1.wav
group2,0,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin6_scaled0.5.wav,batch0_pair3-audio2.wav
group2,0,sid3114-clean-COSINE-3826-M_close_132.wav,batch0_pair4-audio1.wav
group2,0,sid3114-clean-COSINE-3826-M_close_132_freqbin15_scaled0.5.wav,batch0_pair4-audio2.wav
group2,0,sid3114-clean-COSINE-3826-M_close_132.wav,batch0_pair5-audio1.wav
group2,0,sid3114-clean-COSINE-3826-M_close_132_freqbin15_scaled1000.0.wav,batch0_pair5-audio2.wav
group2,0,sid3629-clean-COSINE-4174-F_close_72_freqbin26_scaled0.5.wav,batch0_pair6-audio1.wav
group2,0,sid3629-clean-COSINE-4174-F_close_72.wav,batch0_pair6-audio2.wav
group2,0,sid3629-clean-COSINE-4174-F_close_72_freqbin26_scaled1000.0.wav,batch0_pair7-audio1.wav
group2,0,sid3629-clean-COSINE-4174-F_close_72.wav,batch0_pair7-audio2.wav
group2,0,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin6_scaled10.0.wav,batch0_pair8-audio1.wav
group2,0,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch0_pair8-audio2.wav
group2,0,sid3114-clean-COSINE-3826-M_close_132_freqbin15_scaled10.0.wav,batch0_pair9-audio1.wav
group2,0,sid3114-clean-COSINE-3826-M_close_132.wav,batch0_pair9-audio2.wav
group2,0,sid3629-clean-COSINE-4174-F_close_72_freqbin26_scaled10.0.wav,batch0_pair10-audio1.wav
group2,0,sid3629-clean-COSINE-4174-F_close_72.wav,batch0_pair10-audio2.wav
group2,0,sid3114-clean-COSINE-3826-M_close_132.wav,batch0_pair11-audio1.wav
group2,0,sid3114-clean-COSINE-3826-M_close_132.wav,batch0_pair11-audio2.wav
group2,0,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin26_scaled10.0.wav,batch0_pair12-audio1.wav
group2,0,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch0_pair12-audio2.wav
group2,0,sid3629-clean-COSINE-4174-F_close_72.wav,batch0_pair13-audio1.wav
group2,0,sid3629-clean-COSINE-4174-F_close_72.wav,batch0_pair13-audio2.wav
group2,0,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch0_pair14-audio1.wav
group2,0,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin26_scaled0.5.wav,batch0_pair14-audio2.wav
group2,0,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch0_pair15-audio1.wav
group2,0,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch0_pair15-audio2.wav
group2,1,sid1816-anchor-COSINE-2734-M_close_91_freqbin26_scaled10.0.wav,batch1_pair0-audio1.wav
group2,1,sid1816-anchor-COSINE-2734-M_close_91.wav,batch1_pair0-audio2.wav
group2,1,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch1_pair1-audio1.wav
group2,1,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin12_scaled0.5.wav,batch1_pair1-audio2.wav
group2,1,sid1816-anchor-COSINE-2734-M_close_91.wav,batch1_pair2-audio1.wav
group2,1,sid1816-anchor-COSINE-2734-M_close_91.wav,batch1_pair2-audio2.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch1_pair3-audio1.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch1_pair3-audio2.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch1_pair4-audio1.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149_freqbin17_scaled0.5.wav,batch1_pair4-audio2.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch1_pair5-audio1.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch1_pair5-audio2.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149_freqbin17_scaled1000.0.wav,batch1_pair6-audio1.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch1_pair6-audio2.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch1_pair7-audio1.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149_freqbin15_scaled10.0.wav,batch1_pair7-audio2.wav
group2,1,sid1816-anchor-COSINE-2734-M_close_91.wav,batch1_pair8-audio1.wav
group2,1,sid1816-anchor-COSINE-2734-M_close_91_freqbin26_scaled1000.0.wav,batch1_pair8-audio2.wav
group2,1,sid1816-anchor-COSINE-2734-M_close_91.wav,batch1_pair9-audio1.wav
group2,1,sid1816-anchor-COSINE-2734-M_close_91_freqbin26_scaled0.5.wav,batch1_pair9-audio2.wav
group2,1,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch1_pair10-audio1.wav
group2,1,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch1_pair10-audio2.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch1_pair11-audio1.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149_freqbin15_scaled0.5.wav,batch1_pair11-audio2.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch1_pair12-audio1.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149_freqbin17_scaled10.0.wav,batch1_pair12-audio2.wav
group2,1,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin12_scaled10.0.wav,batch1_pair13-audio1.wav
group2,1,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch1_pair13-audio2.wav
group2,1,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch1_pair14-audio1.wav
group2,1,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin12_scaled1000.0.wav,batch1_pair14-audio2.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch1_pair15-audio1.wav
group2,1,sid5333-noisy-COSINE-7408-M_array1_149_freqbin15_scaled1000.0.wav,batch1_pair15-audio2.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91.wav,batch2_pair0-audio1.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91_freqbin14_scaled10.0.wav,batch2_pair0-audio2.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin15_scaled1000.0.wav,batch2_pair1-audio1.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch2_pair1-audio2.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin14_scaled10.0.wav,batch2_pair2-audio1.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch2_pair2-audio2.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch2_pair3-audio1.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin15_scaled0.5.wav,batch2_pair3-audio2.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91_freqbin14_scaled0.5.wav,batch2_pair4-audio1.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91.wav,batch2_pair4-audio2.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91.wav,batch2_pair5-audio1.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91.wav,batch2_pair5-audio2.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91.wav,batch2_pair6-audio1.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91_freqbin17_scaled10.0.wav,batch2_pair6-audio2.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch2_pair7-audio1.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin14_scaled0.5.wav,batch2_pair7-audio2.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91.wav,batch2_pair8-audio1.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91_freqbin17_scaled0.5.wav,batch2_pair8-audio2.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch2_pair9-audio1.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch2_pair9-audio2.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91.wav,batch2_pair10-audio1.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91.wav,batch2_pair10-audio2.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91.wav,batch2_pair11-audio1.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91_freqbin17_scaled1000.0.wav,batch2_pair11-audio2.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch2_pair12-audio1.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch2_pair12-audio2.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin14_scaled1000.0.wav,batch2_pair13-audio1.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch2_pair13-audio2.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91.wav,batch2_pair14-audio1.wav
group2,2,sid1816-anchor-COSINE-2734-M_close_91_freqbin14_scaled1000.0.wav,batch2_pair14-audio2.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch2_pair15-audio1.wav
group2,2,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin15_scaled10.0.wav,batch2_pair15-audio2.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81_freqbin20_scaled1000.0.wav,batch3_pair0-audio1.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch3_pair0-audio2.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch3_pair1-audio1.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81_freqbin26_scaled0.5.wav,batch3_pair1-audio2.wav
group2,3,sid1816-anchor-COSINE-2734-M_close_91_freqbin6_scaled1000.0.wav,batch3_pair2-audio1.wav
group2,3,sid1816-anchor-COSINE-2734-M_close_91.wav,batch3_pair2-audio2.wav
group2,3,sid3114-clean-COSINE-3826-M_close_132.wav,batch3_pair3-audio1.wav
group2,3,sid3114-clean-COSINE-3826-M_close_132.wav,batch3_pair3-audio2.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81_freqbin20_scaled0.5.wav,batch3_pair4-audio1.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch3_pair4-audio2.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81_freqbin20_scaled10.0.wav,batch3_pair5-audio1.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch3_pair5-audio2.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch3_pair6-audio1.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch3_pair6-audio2.wav
group2,3,sid3114-clean-COSINE-3826-M_close_132.wav,batch3_pair7-audio1.wav
group2,3,sid3114-clean-COSINE-3826-M_close_132_freqbin17_scaled1000.0.wav,batch3_pair7-audio2.wav
group2,3,sid3114-clean-COSINE-3826-M_close_132.wav,batch3_pair8-audio1.wav
group2,3,sid3114-clean-COSINE-3826-M_close_132_freqbin17_scaled10.0.wav,batch3_pair8-audio2.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81_freqbin26_scaled1000.0.wav,batch3_pair9-audio1.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch3_pair9-audio2.wav
group2,3,sid3114-clean-COSINE-3826-M_close_132_freqbin17_scaled0.5.wav,batch3_pair10-audio1.wav
group2,3,sid3114-clean-COSINE-3826-M_close_132.wav,batch3_pair10-audio2.wav
group2,3,sid1816-anchor-COSINE-2734-M_close_91.wav,batch3_pair11-audio1.wav
group2,3,sid1816-anchor-COSINE-2734-M_close_91_freqbin6_scaled0.5.wav,batch3_pair11-audio2.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch3_pair12-audio1.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch3_pair12-audio2.wav
group2,3,sid1816-anchor-COSINE-2734-M_close_91.wav,batch3_pair13-audio1.wav
group2,3,sid1816-anchor-COSINE-2734-M_close_91_freqbin6_scaled10.0.wav,batch3_pair13-audio2.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81_freqbin26_scaled10.0.wav,batch3_pair14-audio1.wav
group2,3,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch3_pair14-audio2.wav
group2,3,sid1816-anchor-COSINE-2734-M_close_91.wav,batch3_pair15-audio1.wav
group2,3,sid1816-anchor-COSINE-2734-M_close_91.wav,batch3_pair15-audio2.wav
group2,4,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin14_scaled1000.0.wav,batch4_pair0-audio1.wav
group2,4,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch4_pair0-audio2.wav
group2,4,sid3629-clean-COSINE-4174-F_close_72.wav,batch4_pair1-audio1.wav
group2,4,sid3629-clean-COSINE-4174-F_close_72.wav,batch4_pair1-audio2.wav
group2,4,sid4715-noisy-COSINE-6463-F_array1_69_freqbin26_scaled0.5.wav,batch4_pair2-audio1.wav
group2,4,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch4_pair2-audio2.wav
group2,4,sid5333-noisy-COSINE-7408-M_array1_149_freqbin14_scaled0.5.wav,batch4_pair3-audio1.wav
group2,4,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch4_pair3-audio2.wav
group2,4,sid3629-clean-COSINE-4174-F_close_72_freqbin12_scaled0.5.wav,batch4_pair4-audio1.wav
group2,4,sid3629-clean-COSINE-4174-F_close_72.wav,batch4_pair4-audio2.wav
group2,4,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch4_pair5-audio1.wav
group2,4,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin14_scaled10.0.wav,batch4_pair5-audio2.wav
group2,4,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch4_pair6-audio1.wav
group2,4,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch4_pair6-audio2.wav
group2,4,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch4_pair7-audio1.wav
group2,4,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch4_pair7-audio2.wav
group2,4,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch4_pair8-audio1.wav
group2,4,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch4_pair8-audio2.wav
group2,4,sid3629-clean-COSINE-4174-F_close_72.wav,batch4_pair9-audio1.wav
group2,4,sid3629-clean-COSINE-4174-F_close_72_freqbin12_scaled10.0.wav,batch4_pair9-audio2.wav
group2,4,sid4715-noisy-COSINE-6463-F_array1_69_freqbin26_scaled10.0.wav,batch4_pair10-audio1.wav
group2,4,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch4_pair10-audio2.wav
group2,4,sid4715-noisy-COSINE-6463-F_array1_69_freqbin26_scaled1000.0.wav,batch4_pair11-audio1.wav
group2,4,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch4_pair11-audio2.wav
group2,4,sid5333-noisy-COSINE-7408-M_array1_149_freqbin14_scaled10.0.wav,batch4_pair12-audio1.wav
group2,4,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch4_pair12-audio2.wav
group2,4,sid5333-noisy-COSINE-7408-M_array1_149_freqbin14_scaled1000.0.wav,batch4_pair13-audio1.wav
group2,4,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch4_pair13-audio2.wav
group2,4,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch4_pair14-audio1.wav
group2,4,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin14_scaled0.5.wav,batch4_pair14-audio2.wav
group2,4,sid3629-clean-COSINE-4174-F_close_72_freqbin12_scaled1000.0.wav,batch4_pair15-audio1.wav
group2,4,sid3629-clean-COSINE-4174-F_close_72.wav,batch4_pair15-audio2.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin20_scaled10.0.wav,batch5_pair0-audio1.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch5_pair0-audio2.wav
group2,5,sid2579-noisy-COSINE-3231-F_array1_81_freqbin6_scaled0.5.wav,batch5_pair1-audio1.wav
group2,5,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch5_pair1-audio2.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch5_pair2-audio1.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin20_scaled0.5.wav,batch5_pair2-audio2.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch5_pair3-audio1.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin17_scaled10.0.wav,batch5_pair3-audio2.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch5_pair4-audio1.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch5_pair4-audio2.wav
group2,5,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch5_pair5-audio1.wav
group2,5,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch5_pair5-audio2.wav
group2,5,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch5_pair6-audio1.wav
group2,5,sid4715-noisy-COSINE-6463-F_array1_69_freqbin15_scaled1000.0.wav,batch5_pair6-audio2.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin17_scaled1000.0.wav,batch5_pair7-audio1.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch5_pair7-audio2.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch5_pair8-audio1.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch5_pair8-audio2.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin20_scaled1000.0.wav,batch5_pair9-audio1.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch5_pair9-audio2.wav
group2,5,sid4715-noisy-COSINE-6463-F_array1_69_freqbin15_scaled10.0.wav,batch5_pair10-audio1.wav
group2,5,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch5_pair10-audio2.wav
group2,5,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch5_pair11-audio1.wav
group2,5,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch5_pair11-audio2.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin17_scaled0.5.wav,batch5_pair12-audio1.wav
group2,5,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch5_pair12-audio2.wav
group2,5,sid2579-noisy-COSINE-3231-F_array1_81_freqbin6_scaled1000.0.wav,batch5_pair13-audio1.wav
group2,5,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch5_pair13-audio2.wav
group2,5,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch5_pair14-audio1.wav
group2,5,sid4715-noisy-COSINE-6463-F_array1_69_freqbin15_scaled0.5.wav,batch5_pair14-audio2.wav
group2,5,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch5_pair15-audio1.wav
group2,5,sid2579-noisy-COSINE-3231-F_array1_81_freqbin6_scaled10.0.wav,batch5_pair15-audio2.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132_freqbin12_scaled0.5.wav,batch6_pair0-audio1.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132.wav,batch6_pair0-audio2.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132_freqbin26_scaled1000.0.wav,batch6_pair1-audio1.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132.wav,batch6_pair1-audio2.wav
group2,6,sid3629-clean-COSINE-4174-F_close_72.wav,batch6_pair2-audio1.wav
group2,6,sid3629-clean-COSINE-4174-F_close_72_freqbin15_scaled1000.0.wav,batch6_pair2-audio2.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132_freqbin26_scaled10.0.wav,batch6_pair3-audio1.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132.wav,batch6_pair3-audio2.wav
group2,6,sid3629-clean-COSINE-4174-F_close_72.wav,batch6_pair4-audio1.wav
group2,6,sid3629-clean-COSINE-4174-F_close_72_freqbin15_scaled0.5.wav,batch6_pair4-audio2.wav
group2,6,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin15_scaled0.5.wav,batch6_pair5-audio1.wav
group2,6,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch6_pair5-audio2.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132.wav,batch6_pair6-audio1.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132_freqbin12_scaled10.0.wav,batch6_pair6-audio2.wav
group2,6,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch6_pair7-audio1.wav
group2,6,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin15_scaled10.0.wav,batch6_pair7-audio2.wav
group2,6,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch6_pair8-audio1.wav
group2,6,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch6_pair8-audio2.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132.wav,batch6_pair9-audio1.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132.wav,batch6_pair9-audio2.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132_freqbin12_scaled1000.0.wav,batch6_pair10-audio1.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132.wav,batch6_pair10-audio2.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132.wav,batch6_pair11-audio1.wav
group2,6,sid3114-clean-COSINE-3826-M_close_132_freqbin26_scaled0.5.wav,batch6_pair11-audio2.wav
group2,6,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch6_pair12-audio1.wav
group2,6,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin15_scaled1000.0.wav,batch6_pair12-audio2.wav
